lng,lat
-103.4016692,20.65027746
-103.3213237,20.64875503
-103.3636799,20.57229688
-103.4255726,20.65249694
-103.4459475,20.68264436
-103.2326025,20.59215486
-103.4163176,20.60697082
-103.346605,20.65289048
-103.4614286,20.55835942
-103.3457378,20.65357909
-103.325757,20.65140124
-103.2623815,20.54343773
-103.3689228,20.71792378
-103.3210437,20.69725886
-103.36816,20.677769
-103.3281241,20.71357331
-103.4090066,20.66491099
-103.4055853,20.6620876
-103.4572308,20.67863139
-103.37064,20.673258
-103.3005909,20.64881481
-103.367745,20.667507
-103.4257515,20.66189549
-103.4515428,20.5514027
-103.4579285,20.67823507
-103.3667341,20.66774093
-103.3201252,20.62706106
-103.4394789,20.59035164
-103.4493565,20.67497053
-103.303838,20.569045
-103.4446336,20.68353076
-103.4523233,20.73110191
-103.39346,20.719896
-103.4201847,20.68588357
-103.245233,20.659063
-103.4404949,20.73013595
-103.41592,20.61152
-103.39073,20.679674
-103.3952679,20.6848149
-103.3045545,20.55440404
-103.4526663,20.73081179
-103.3949877,20.68074935
-103.3841285,20.69989993
-103.4324844,20.68368978
-103.313996,20.699218
-103.4546146,20.55436055
-103.305664,20.675577
-103.3110836,20.69973434
-103.3118392,20.62580547
-103.4187368,20.62710498
-103.4034487,20.66604365
-103.4073962,20.7036744
-103.3183017,20.62502472
-103.4489614,20.58185484
-103.3124873,20.63930148
-103.4483331,20.60620532
-103.3813071,20.63959946
-103.3851465,20.61986212
-103.310208,20.733687
-103.445656,20.659374
-103.4438701,20.66263234
-103.4247207,20.72995468
-103.4003949,20.63501475
-103.416602,20.688411
-103.4044056,20.59920943
-103.4082082,20.6609949
-103.4430994,20.73036287
-103.2220889,20.58524115
-103.2967459,20.68839264
-103.4538817,20.68212981
-103.37899,20.722403
-103.3460861,20.57028922
-103.377975,20.71298
-103.4471297,20.58449261
-103.4542506,20.55476302
-103.3434749,20.7036676
-103.4454279,20.63495156
-103.342185,20.701693
-103.4207266,20.73324528
-103.4598218,20.6277413
-103.4471269,20.58689872
-103.448538,20.68303589
-103.4307002,20.67316642
-103.4273738,20.6237359
-103.4583608,20.56880465
-103.443026,20.576686
-103.3857765,20.69126464
-103.386246,20.69725
-103.3932,20.72710487
-103.4427638,20.57606072
-103.3584542,20.66277282
-103.304085,20.663168
-103.4543746,20.7314477
-103.4431877,20.57637584
-103.37495,20.672655
-103.4043097,20.59953898
-103.4609658,20.71912583
-103.2152613,20.66677255
-103.4268545,20.62345284
-103.2487043,20.61914166
-103.3680864,20.71352837
-103.400879,20.65242077
-103.4574463,20.72610414
-103.3694529,20.68463708
-103.4390911,20.72986664
-103.4478845,20.60114874
-103.3889628,20.6057533
-103.386621,20.65670246
-103.4334225,20.68576537
-103.2432773,20.70004589
-103.3417892,20.55685616
-103.4062331,20.66563844
-103.4315097,20.62918548
-103.4429103,20.68066759
-103.3762226,20.70279731
-103.3618283,20.6489467
-103.2447312,20.62569213
-103.4236654,20.6689875
-103.2789995,20.69142019
-103.2861586,20.6359595
-103.3168579,20.63244323
-103.4282088,20.58066373
-103.4430739,20.57621257
-103.42516,20.672789
-103.4423822,20.65929913
-103.3127501,20.63985943
-103.4097654,20.71219859
-103.4518361,20.73106565
-103.4270681,20.68606821
-103.4429952,20.57617855
-103.4601773,20.5674072
-103.3659238,20.66932383
-103.3026319,20.68925641
-103.2444776,20.73354853
-103.4285253,20.68876391
-103.43101,20.671585
-103.377054,20.628615
-103.4332198,20.65615443
-103.4161257,20.61223945
-103.4211068,20.61713688
-103.4359175,20.61400846
-103.4430093,20.57614249
-103.4554594,20.71693952
-103.2334671,20.67844582
-103.4091331,20.70962691
-103.40824,20.663504
-103.4304884,20.63217634
-103.4319048,20.63661992
-103.2838677,20.64963635
-103.352922,20.54715801
-103.3467009,20.57397722
-103.453028,20.72667893
-103.3412862,20.68661278
-103.4520562,20.73120755
-103.4462895,20.68291018
-103.2916197,20.56829709
-103.4609231,20.62778816
-103.4544592,20.73143474
-103.3852848,20.68620769
-103.4153377,20.60504691
-103.3604589,20.67613605
-103.3875607,20.69159949
-103.4329714,20.64070757
-103.4007268,20.66630499
-103.4098536,20.71167626
-103.4518092,20.73099104
-103.3586863,20.67628332
-103.4301964,20.63879247
-103.3172522,20.70910788
-103.4530873,20.57456607
-103.40486,20.662466
-103.4555292,20.71705988
-103.453166,20.680069
-103.36608,20.669481
-103.4575502,20.72618609
-103.4295285,20.73260332
-103.42031,20.679314
-103.359361,20.67130621
-103.4573833,20.72639252
-103.4538482,20.61239669
-103.4064798,20.59761871
-103.4021701,20.60273714
-103.3913011,20.69530784
-103.3408185,20.70103157
-103.4263028,20.65100852
-103.4293224,20.7326097
-103.3467745,20.6825453
-103.42794,20.637123
-103.3865611,20.63567411
-103.2508346,20.62605501
-103.462328,20.67348333
-103.294836,20.652608
-103.3917105,20.62930343
-103.352983,20.62393
-103.3709045,20.68940952
-103.429938,20.73242768
-103.4116056,20.65967506
-103.4299232,20.73246389
-103.278666,20.679215
-103.4469206,20.60095842
-103.440675,20.646019
-103.34091,20.70263
-103.4391383,20.69548032
-103.4540115,20.57360384
-103.36238,20.67561
-103.4198164,20.68780364
-103.2396369,20.67804685
-103.4019876,20.63617203
-103.4538446,20.72565386
-103.4462557,20.6829735
-103.4422989,20.56801981
-103.4270512,20.67897449
-103.3590306,20.71339569
-103.29427,20.694632
-103.362642,20.69709464
-103.3925841,20.68752434
-103.4306861,20.73242394
-103.2836598,20.63833187
-103.3202464,20.71674007
-103.44618,20.683019
-103.368717,20.629189
-103.4254248,20.6875258
-103.4427811,20.6852428
-103.3817022,20.69646338
-103.37712,20.698168
-103.4463209,20.6829649
-103.4236036,20.66325078
-103.39239,20.654879
-103.2745099,20.63929046
-103.4154727,20.68901511
-103.4519069,20.57748397
-103.3845058,20.69193699
-103.4369052,20.63393848
-103.44262,20.694763
-103.4278752,20.63182117
-103.2736895,20.60985164
-103.3658955,20.67255766
-103.294068,20.68863031
-103.3649984,20.54743601
-103.4081599,20.64054967
-103.43281,20.60628531
-103.4243818,20.63164564
-103.2760457,20.67892209
-103.3672185,20.68310296
-103.3847309,20.66757394
-103.42904,20.673868
-103.3597414,20.67489085
-103.445837,20.68238421
-103.4462294,20.68177439
-103.3820574,20.70694812
-103.4458969,20.68236844
-103.3781315,20.64776713
-103.3521339,20.6562644
-103.4311139,20.66264468
-103.4263288,20.67841597
-103.430687,20.6391489
-103.4246866,20.66737009
-103.3768759,20.70133225
-103.3401275,20.67557156
-103.4125294,20.68025205
-103.342815,20.697875
-103.3198855,20.71555382
-103.326965,20.565081
-103.4045234,20.68606911
-103.4311981,20.73640823
-103.3777473,20.64112755
-103.4117959,20.6039631
-103.3401361,20.60792075
-103.4418156,20.6011789
-103.436677,20.66283043
-103.3564472,20.69646255
-103.4311711,20.61236134
-103.4159251,20.67515278
-103.4483857,20.68456993
-103.3696,20.670475
-103.2894102,20.67968891
-103.3841764,20.69986753
-103.4001169,20.66386206
-103.3266255,20.66482845
-103.3491374,20.62118642
-103.2748103,20.63838684
-103.2212167,20.66981075
-103.35505,20.5642
-103.4130149,20.7097324
-103.3336732,20.69876742
-103.4332818,20.62785408
-103.4280205,20.6364845
-103.428067,20.63647662
-103.3789779,20.67323458
-103.4112456,20.603837
-103.3726363,20.72799233
-103.3198573,20.62707286
-103.2277949,20.56656231
-103.2638087,20.69069395
-103.3836296,20.5815113
-103.4350822,20.73687195
-103.4321644,20.60711623
-103.421437,20.585905
-103.4150129,20.61200315
-103.3871575,20.58247743
-103.4220003,20.73026934
-103.39092,20.641262
-103.4058384,20.70905234
-103.43072,20.672544
-103.4059211,20.65108321
-103.4289556,20.63228505
-103.2389043,20.59842454
-103.4328186,20.64218347
-103.3779667,20.71289649
-103.3624429,20.64527765
-103.2872241,20.63819284
-103.296118,20.688044
-103.2950821,20.69478798
-103.3200096,20.6887024
-103.3496515,20.6757828
-103.4287048,20.62400017
-103.4355676,20.64175624
-103.4296281,20.73260656
-103.3236297,20.70246985
-103.432583,20.648827
-103.424348,20.63173955
-103.4324929,20.57873076
-103.3439877,20.6877224
-103.395584,20.608771
-103.3583819,20.58742679
-103.4475448,20.58688751
-103.4548487,20.55453126
-103.4611344,20.62672085
-103.3899429,20.72134286
-103.2265864,20.56660983
-103.33682,20.56252602
-103.3899584,20.72137401
-103.3292157,20.69687015
-103.3728992,20.67585259
-103.2943104,20.69681577
-103.2238931,20.68112494
-103.4459292,20.68240022
-103.2888195,20.63242614
-103.405058,20.661974
-103.4289531,20.73177311
-103.4290377,20.73168944
-103.3686907,20.68209649
-103.4565637,20.71494324
-103.458475,20.631236
-103.4546258,20.5735105
-103.3450315,20.6766296
-103.2963795,20.70878961
-103.2945021,20.67894863
-103.4019978,20.60307746
-103.444423,20.58849911
-103.4494544,20.67611013
-103.276305,20.61676366
-103.4397848,20.72992141
-103.3914888,20.67755637
-103.383717,20.71340639
-103.3784807,20.70231731
-103.4297672,20.73257431
-103.428757,20.67298299
-103.4472265,20.58684214
-103.3652747,20.6383591
-103.3601656,20.67709619
-103.39005,20.65366
-103.395573,20.714075
-103.3903657,20.59937163
-103.419947,20.687408
-103.3206862,20.61690629
-103.4308317,20.67711598
-103.4308697,20.72897367
-103.3028743,20.6884682
-103.4066016,20.6607138
-103.4268164,20.68961938
-103.4270552,20.63546024
-103.3602904,20.67874041
-103.2874608,20.62162942
-103.4539978,20.72564929
-103.3611458,20.64844602
-103.4311132,20.66343723
-103.428316,20.64600392
-103.4053163,20.70959169
-103.4447941,20.58900531
-103.412322,20.730013
-103.3626522,20.67188566
-103.4548402,20.68165611
-103.4307409,20.67772477
-103.430697,20.67752527
-103.4454495,20.681883
-103.3840365,20.6399158
-103.227018,20.669878
-103.4443273,20.58872469
-103.3593786,20.67309952
-103.4140942,20.70798018
-103.3785156,20.7023499
-103.4042996,20.59899305
-103.4485362,20.56092189
-103.4123801,20.60369551
-103.3597627,20.70741922
-103.3832195,20.64648158
-103.4140209,20.7080627
-103.4630226,20.5598122
-103.4126214,20.60407334
-103.4520508,20.72827313
-103.4190207,20.7094933
-103.4601595,20.56747214
-103.4238924,20.67096667
-103.2273133,20.56657647
-103.4326836,20.63268001
-103.3219211,20.63581748
-103.4266434,20.62827492
-103.4166449,20.60698128
-103.3781804,20.70073162
-103.454177,20.60745847
-103.4331748,20.72924977
-103.4148062,20.61348115
-103.444509,20.58852988
-103.2627321,20.63147768
-103.3871003,20.64052002
-103.281728,20.642989
-103.3900491,20.64802404
-103.4162097,20.61129996
-103.4435427,20.58841816
-103.4168311,20.61461076
-103.4200039,20.6940911
-103.4123339,20.60390233
-103.3104521,20.56514875
-103.3139029,20.73236794
-103.3916655,20.65414642
-103.433023,20.72950908
-103.4325905,20.72962923
-103.3869852,20.58044719
-103.4328122,20.72947284
-103.3666568,20.54664493
-103.359169,20.672305
-103.3659838,20.67286871
-103.4545616,20.57276443
-103.426653,20.635577
-103.4301326,20.7326212
-103.435627,20.680324
-103.2826579,20.6404277
-103.42992,20.732698
-103.3214587,20.70611422
-103.4137802,20.72187805
-103.3785323,20.70234406
-103.378695,20.6926784
-103.4030174,20.66700552
-103.3861419,20.57653445
-103.3842814,20.69118819
-103.316491,20.72064628
-103.43765,20.635885
-103.300099,20.660141
-103.3874226,20.59168421
-103.4211933,20.63224445
-103.4510026,20.67504017
-103.3860071,20.6993259
-103.3894093,20.65314995
-103.3784879,20.71279329
-103.3613263,20.71373529
-103.4309545,20.7273463
-103.2871395,20.69828996
-103.4409491,20.56854066
-103.361963,20.65002
-103.4333601,20.72918086
-103.3942058,20.60242583
-103.457197,20.56825848
-103.29757,20.63895
-103.3941221,20.73136263
-103.4429997,20.56726057
-103.4406247,20.73577758
-103.4581073,20.56870781
-103.3080333,20.61676932
-103.289808,20.648067
-103.3014874,20.69992919
-103.358395,20.672144
-103.4529069,20.58011447
-103.2878557,20.62190753
-103.4013045,20.60884313
-103.3645077,20.5725052
-103.4130087,20.69167714
-103.2959279,20.68780024
-103.4054391,20.66027364
-103.4533021,20.73135351
-103.3254768,20.63694265
-103.3309356,20.70527071
-103.239157,20.595451
-103.4425155,20.6213558
-103.3699342,20.69759372
-103.2556099,20.62718589
-103.3692359,20.67368653
-103.3614222,20.65201665
-103.4014291,20.60955304
-103.3809069,20.67195441
-103.462555,20.559013
-103.2811866,20.64866451
-103.337332,20.546977
-103.460239,20.631423
-103.3002019,20.69335443
-103.4441072,20.55273004
-103.3729516,20.68062401
-103.33469,20.685455
-103.2512967,20.6269285
-103.401942,20.6031
-103.4014371,20.66309139
-103.3011999,20.64601744
-103.325984,20.68158
-103.4115786,20.60404913
-103.3783413,20.70226298
-103.3767941,20.67743984
-103.36425,20.57251987
-103.3541008,20.71700491
-103.3252177,20.70544196
-103.3144512,20.64195525
-103.3725819,20.68339521
-103.264795,20.62574872
-103.3761862,20.67306373
-103.4490309,20.58209292
-103.3154061,20.63934623
-103.3679715,20.66542547
-103.4042339,20.65034824
-103.3052254,20.66744261
-103.4241735,20.66359024
-103.4270742,20.68878182
-103.3926163,20.69522147
-103.2359628,20.68009609
-103.299255,20.542964
-103.3656552,20.67441925
-103.4138416,20.62214736
-103.402209,20.6404441
-103.3481448,20.5645275
-103.4082485,20.66442767
-103.4177836,20.67267436
-103.3207595,20.69775978
-103.414327,20.608179
-103.1737222,20.61088186
-103.444054,20.59112107
-103.4522349,20.72972139
-103.3831275,20.69996577
-103.419236,20.656568
-103.299288,20.678971
-103.31019,20.716589
-103.4241233,20.65598407
-103.4316508,20.66853322
-103.286575,20.612751
-103.4118032,20.59342195
-103.2725678,20.64600929
-103.4079552,20.60209186
-103.3784786,20.71294475
-103.36294,20.555277
-103.424964,20.63484314
-103.3768727,20.70104124
-103.372002,20.689278
-103.457229,20.568258
-103.359517,20.674177
-103.3477,20.706743
-103.381587,20.716254
-103.415327,20.689301
-103.452615,20.731017
-103.4469,20.587
-103.381678,20.67355
-103.393628,20.722248
-103.398983,20.666663
-103.311129,20.638332
-103.366749,20.692251
-103.356474,20.674328
-103.375611,20.673733
-103.386537,20.695339
-103.430535,20.736873
-103.410938,20.659895
-103.453887,20.682033
-103.448049,20.600595
-103.39071,20.684353
-103.403764,20.667108
-103.442496,20.694913
-103.367862,20.66645
-103.360719,20.696832
-103.400719,20.665072
-103.35449,20.6743
-103.443027,20.576694
-103.432727,20.72937
-103.432543,20.64668
-103.424286,20.687026
-103.368347,20.673574
-103.424049,20.661947
-103.433937,20.729395
-103.314159,20.638338
-103.410123,20.671006
-103.43302,20.644365
-103.424386,20.671063
-103.426511,20.688066
20.674378,-103.432013,
-103.427184,20.629298
-103.368015,20.728192
-103.430663,20.731261
-103.367912,20.67266
-103.426793,20.66905
-103.413298,20.731167
-103.33224,20.700375
-103.404922,20.67519
-103.38153,20.673171
-103.333417,20.698616
-103.429762,20.661197
-103.379484,20.656602
-103.370239,20.648381
-103.342329,20.698168
-103.421469,20.623347
-103.345633,20.720135
-103.4450275,20.73070679
-103.424785,20.667451
-103.408593,20.628956
-103.441524,20.691626
-103.42301,20.653217
-103.347319,20.67308
-103.452313,20.729127
-103.4294904,20.6695461
-103.370947,20.689383
-103.405398,20.666325
-103.413292,20.598536
-103.43067,20.739631
-103.419242,20.628872
-103.428436,20.689271
-103.373574,20.698018
-103.415281,20.710704
-103.423123,20.621647
-103.445953,20.659141
-103.385399,20.689696
-103.445433,20.588929
-103.347974,20.685345
-103.449099,20.737291
-103.383992,20.692936
-103.440578,20.588392
-103.418085,20.619737
-103.4433773,20.63041429
-103.345858,20.720154
-103.415208,20.623821
-103.385253,20.69946
-103.440406,20.570206
-103.457176,20.726323
-103.419433,20.63846
-103.376883,20.641486
-103.372315,20.729554
-103.415738,20.698554
-103.386209,20.660135
-103.376094,20.673206
-103.429519,20.731606
-103.415293,20.696848
-103.38679,20.69762
-103.347995,20.710051
-103.401491,20.643882
-103.438451,20.659077
-103.342365,20.701524
-103.400026,20.65216
-103.430882,20.727681
-103.448046,20.600642
-103.362683,20.697346
-103.320311,20.647314
-103.453032,20.728201
-103.320489,20.647191
-103.372617,20.721957
-103.431678,20.677098
-103.322309,20.711709
-103.422055,20.672225
-103.343815,20.684751
-103.31109,20.638325
-103.299941,20.637286
-103.339369,20.649441
-103.414416,20.635489
-103.402664,20.651953
-103.4141497,20.6506389
-103.432472,20.6766625
-103.3885408,20.7101624
-103.4015988,20.6506688
-103.4103434,20.7100043
-103.4177887,20.7198807
-103.400546,20.65239
-103.419371,20.648421
-103.423192,20.660387
-103.429646,20.731683
-103.320549,20.647592
-103.400317,20.666704
-103.45771,20.570074
-103.320554,20.647551
-103.430229,20.610427
-103.426907,20.686037
-103.368694,20.682054
-103.448939,20.581986
-103.386777,20.686458
-103.426601,20.647512
-103.393412,20.653545
-103.365782,20.672782
-103.320491,20.647208
-103.428169,20.740929
-103.370735,20.677717
-103.418055,20.669736
-103.361009,20.649204
-103.310568,20.650788
-103.435815,20.595539
-103.320584,20.646094
-103.407553,20.741231
-103.317823,20.638372
-103.421239,20.682308
-103.402203,20.663026
-103.437156,20.664832
-103.432925,20.729428
-103.36765,20.726933
-103.345095,20.721721
-103.408835,20.665983
-103.416853,20.65796
-103.374141,20.722469
-103.35644,20.675027
-103.378978,20.673516
-103.429272,20.732497
-103.458331,20.568468
-103.368142,20.67242
-103.40916,20.664869
-103.422511,20.672713
-103.429635,20.741272
-103.436236,20.678202
-103.36758,20.721501
-103.454559,20.731441
-103.395891,20.681727
-103.405232,20.706888
-103.435252,20.729733
-103.368264,20.670243
-103.31987,20.627016
-103.4146,20.633796
-103.382145,20.679758
-103.401194,20.663477
-103.38805,20.675598
-103.444728,20.588491
-103.4491855,20.58219942
-103.435421,20.669649
-103.368967,20.678323
-103.370329,20.676629
-103.404129,20.666977
-103.431414,20.676278
-103.396638,20.731429
-103.384527,20.741921
-103.394928,20.673036
-103.334967,20.671735
-103.430417,20.737206
-103.401013,20.642009
-103.361424,20.647802
-103.42149,20.644621
-103.448947,20.582521
-103.430891,20.677783
-103.444977,20.588479
-103.405685,20.709577
-103.36983,20.673733
-103.460423,20.565121
-103.401889,20.650377
-103.389242,20.685483
-103.405103,20.706824
-103.314712,20.638347
-103.371722,20.744177
-103.330083,20.655885
-103.366381,20.681447
-103.378472,20.672929
-103.379414,20.712072
-103.325014,20.652911
-103.403369,20.647766
-103.420351,20.628613
-103.381611,20.716195
-103.399493,20.656595
-103.371556,20.697569
-103.312604,20.638836
-103.390384,20.72005
-103.404068,20.66689
-103.366361,20.677926
-103.449343,20.582064
-103.419859,20.682544
-103.400521,20.66367
-103.444764,20.589148
-103.428214,20.637567
-103.416061,20.622533
-103.407611,20.664268
-103.383765,20.700063
-103.430149,20.639259
-103.399791,20.669328
-103.401834,20.602885
-103.441914,20.575767
-103.325186,20.705511
-103.3489907,20.66349959
-103.3597943,20.67510567
-103.423835,20.669092
-103.446831,20.600952
-103.392506,20.654836
-103.4092696,20.70954104
-103.4473855,20.58450534
-103.4162827,20.6113974
-103.3201976,20.62706372
-103.4198244,20.68579912
-103.430636,20.730521
-103.393022,20.67872
-103.335752,20.699184
-103.42834,20.64603
-103.402132,20.667065
-103.4429745,20.68500278
-103.386102,20.698223
-103.4126773,20.63720147
-103.3586884,20.70234029
-103.4107305,20.74418788
-103.3965511,20.63695859
-103.4305395,20.66169564
-103.420678,20.678234
-103.433843,20.729366
-103.419412,20.743304
-103.431234,20.7412
-103.354854,20.714593
-103.410224,20.709445
-103.385071,20.662488
-103.347068,20.675721
-103.351876,20.674284
-103.369344,20.67567
-103.431899,20.730225
-103.370058,20.669655
-103.445723,20.682757
-103.348461,20.675486
-103.38057,20.673714
-103.411588,20.710467
-103.347373,20.673432
-103.389288,20.685233
-103.417498,20.689685
-103.428331,20.679112
-103.382971,20.697311
-103.372455,20.698315
-103.424362,20.673018
-103.386797,20.68835
-103.4584,20.56876
-103.395454,20.68186
-103.34707,20.675717
-103.346941,20.675815
-103.431706,20.665762
-103.430204,20.649277
-103.373945,20.68191
-103.413362,20.598819
-103.434953,20.729252
-103.3300584,20.70561592
-103.3437913,20.67173109
-103.3225053,20.64763775
-103.4102243,20.6222553
-103.38602,20.6895577
-103.38602,20.65920303
-103.3698838,20.67590688
-103.4394067,20.67365839
-103.4217256,20.71075419
-103.3769219,20.73162662
-103.3497994,20.7038496
-103.4529679,20.59028025
-103.4244721,20.640409
-103.4366601,20.73323207
-103.353346,20.705545
-103.378573,20.67301
-103.376906,20.704499
-103.368917,20.67357
-103.401424,20.651131
-103.436904,20.658829
-103.43151,20.730324
-103.383085,20.69655
-103.381529,20.673185
-103.330333,20.657057
-103.369197,20.674381
-103.3673,20.716733
-103.326992,20.705741
-103.409267,20.603386
-103.419266,20.657413
-103.457276,20.72625
-103.340002,20.679056
-103.32936,20.700788
-103.341538,20.703219
-103.368696,20.682089
-103.432077,20.641393
-103.389061,20.721225
-103.420863,20.643142
-103.431543,20.631362
-103.442282,20.659313
-103.387749,20.740024
-103.416762,20.673106
-103.368817,20.670059
-103.413081,20.630189
-103.37694,20.700986
-103.383414,20.69484
-103.386197,20.697216
-103.389663,20.696574
-103.369762,20.709378
-103.385051,20.684944
-103.369559,20.682974
-103.391888,20.684678
-103.38493,20.691522
-103.387903,20.675911
-103.367311,20.676081
-103.3209,20.71587
-103.32051,20.69828
-103.35017,20.73578
-103.44446,20.64896
-103.388094,20.674042
-103.36512,20.70505
-103.3974774,20.67833892
-103.38664,20.696601
-103.3845465,20.69178298
-103.378869,20.702237
-103.399213,20.679571
-103.3772022,20.70310686
-103.379004,20.673134
-103.45836,20.568798
-103.347888,20.682257
-103.405165,20.66199
-103.388496,20.679931
-103.377345,20.703154
-103.388206,20.68435
-103.384102,20.693669
-103.377345,20.703155
-103.377028,20.6732592
-103.384094,20.699982
-103.382852,20.679499
-103.395512,20.681918
-103.370072,20.673539
-103.369443,20.689232
-103.377177,20.689126
-103.38118,20.673551
-103.404736,20.673498
-103.378009,20.673375
-103.405104,20.673589
-103.38287,20.696683
-103.375019,20.673408
-103.425057,20.62217
-103.436931,20.663482
-103.383007,20.69732
-103.408665,20.665602
-103.385519,20.688562
-103.40489,20.662472
-103.368514,20.708293
-103.376294,20.701712
-103.390231,20.696832
-103.369855,20.709272
-103.378951,20.712952
-103.367311,20.676081
-103.36512,20.70505
-103.367343,20.6526
-103.420417,20.665804
-103.405165,20.66199
-103.415489,20.612746
-103.41572,20.63297
-103.40533,20.67777
-103.4024,20.64971
-103.41027,20.70985
-103.426806,20.687832
-103.382851,20.679196
-103.383007,20.69732
-103.382743,20.6695
-103.36826,20.668742
-103.411708,20.710179
-103.384017,20.695046
-103.407654,20.662195
-103.377501,20.698608
-103.405317,20.665614
-103.381479,20.673208
-103.454772,20.681329
-103.411692,20.710442
-103.404652,20.661323
-103.390887,20.641384
-103.379468,20.69575
-103.411431,20.709852
-103.406521,20.660785
-103.365783,20.67278
-103.415984,20.68987
-103.39975,20.669357
-103.368803,20.667809
-103.409393,20.710096
-103.36597,20.67253
-103.41141,20.710593
-103.431077,20.676127
-103.37415,20.672201
-103.367811,20.684931
-103.398735,20.678401
-103.420586,20.663358
-103.402063,20.649417
-103.420563,20.686435
-103.3858,20.699436
-103.378114,20.684721
-103.386497,20.695461
-103.383258,20.699968
-103.406445,20.661932
-103.419964,20.668782
-103.402009,20.640376
-103.377435,20.698525
-103.401828,20.663554
-103.365782,20.672779
-103.412075,20.710269
-103.368876,20.683276
-103.3633875,20.66669095
-103.431685,20.677642
-103.368954,20.668539
-103.436787,20.729604
-103.415283,20.696284
-103.426937,20.668678
-103.383952,20.674137
-103.366619,20.67387
-103.422514,20.672258
-103.371533,20.673744
-103.428479,20.6824
-103.446033,20.681803
-103.40616,20.665974
-103.379819,20.715618
-103.422364,20.630121
-103.360476,20.711553
-103.420467,20.649017
-103.421438,20.68228
-103.412809,20.664603
-103.412293,20.709924
-103.42136,20.650338
-103.376183,20.701802
-103.432901,20.729953
-103.397023,20.640595
-103.38609,20.643357
-103.370768,20.677706
-103.414666,20.705872
-103.402788,20.648301
-103.365883,20.67356
-103.382551,20.679774
-103.441542,20.659362
-103.364305,20.684817
-103.406233,20.639476
-103.43174,20.668845
-103.424684,20.667309
-103.36956,20.676053
-103.388266,20.673706
-103.441998,20.730253
-103.426977,20.686053
-103.443365,20.684704
-103.428766,20.682336
-103.3703215,20.67686257
-103.424726,20.667238
-103.374267,20.696191
-103.386179,20.67356
-103.393545,20.684184
-103.400053,20.661334
-103.37717,20.679477
-103.368933,20.674219
-103.422031,20.629022
-103.371032,20.669984
-103.425578,20.655237
-103.424522,20.672839
-103.4244139,20.7286875
-103.4420259,20.5750726
-103.4413968,20.6025875
-103.441998,20.730253
-103.428385,20.748614
-103.453917,20.724026
-103.404475,20.64638
-103.438874,20.729993
-103.384339,20.699854
-103.404646,20.666697
-103.399951,20.661157
-103.388929,20.676864
-103.433009,20.682879
-103.372074,20.673536
-103.385795,20.699184
-103.420001,20.664331
-103.403287,20.705855
-103.405067,20.661997
-103.38379,20.694942
-103.42881,20.689197
-103.410336,20.738728
-103.451742,20.730982
-103.348465,20.679866
-103.367278,20.684239
-103.42898,20.669386
-103.384701,20.66758
-103.372718,20.67306
-103.385477,20.681647
-103.415738,20.698554
-103.386209,20.660135
-103.429519,20.731606
-103.40264,20.6633
-103.43167,20.732813
-103.455181,20.717612
-103.409604,20.668238
-103.415673,20.612263
-103.404945,20.678413
-103.402376,20.667151
-103.377664,20.712424
-103.385363,20.699775
-103.385609,20.648851
-103.432143,20.676917
-103.445976,20.682236
-103.404131,20.672968
-103.433311,20.729563
-103.423914,20.660701
-103.369986,20.678745
-103.36908,20.670713
-103.418624,20.627879
-103.401436,20.65089
-103.367173,20.685565
-103.400838,20.635321
-103.36691,20.681137
-103.40806,20.661583
-103.390033,20.697316
-103.408658,20.665607
-103.433395,20.729242
-103.395584,20.687897
-103.433244,20.729224
-103.403453,20.649138
-103.393662,20.639324
-103.405157,20.67994
-103.382494,20.717443
-103.383338,20.700022
-103.384597,20.679307
-103.41805,20.639388
-103.406984,20.66532
-103.414882,20.706055
-103.443018,20.730723
-103.426795,20.688875
-103.387275,20.684382
-103.410871,20.708583
-103.388707,20.672899
-103.413886,20.622122
-103.397618,20.636338
-103.381998,20.721922
-103.418375,20.739529
-103.428313,20.669254
-103.416268,20.675103
-103.37722,20.67571
-103.427155,20.689631
-103.389931,20.69632
-103.432072,20.677012
-103.424679,20.68758
-103.419433,20.63846
-103.382286,20.680034
-103.426382,20.673075
-103.369333,20.673851
-103.380635,20.672059
-103.3678,20.675593
-103.414071,20.65902
-103.37466,20.718408
-103.38534,20.686876
-103.42151,20.677461
-103.415732,20.63576
-103.419686,20.638274
-103.421535,20.655798
-103.44156,20.651773
-103.413056,20.630176
-103.390819,20.684779
-103.391787,20.678123
-103.448281,20.740046
-103.414905,20.70562
-103.394715,20.666664
-103.368694,20.682049
-103.371233,20.722723
-103.367427,20.701366
-103.4152,20.643314
-103.384716,20.648748
-103.402526,20.650611
-103.431033,20.679718
-103.395229,20.678666
-103.3596,20.67147
-103.40582,20.70945
-103.42883,20.73214
-103.41287,20.70937
-103.38646,20.64821
-103.38065,20.67447
-103.41958,20.64951
-103.43337,20.67727
-103.40476,20.67379
-103.381543,20.673165
-103.42259,20.687249
-103.440281,20.730219
-103.375331,20.699421
-103.454497,20.724038
-103.373051,20.667745
-103.423457,20.671684
-103.398831,20.635307
-103.366557,20.672899
-103.37421,20.723907
-103.412961,20.691792
-103.454246,20.724068
-103.401857,20.666536
-103.376558,20.701988
-103.444755,20.588788
-103.406871,20.654935
-103.452481,20.729687
-103.359564,20.650536
-103.346741,20.710033
-103.405573,20.660444
-103.430508,20.632213
-103.348923,20.7006
